image_filename,category_name,xmin,ymin,xmax,ymax,source,pair_id
144173.jpg,trousers,147,254,304,523,user,11314
144173.jpg,short_sleeve_top,124,30,328,317,user,11314
144268.jpg,shorts,301,572,416,683,shop,11320
144268.jpg,long_sleeve_outwear,296,475,433,786,shop,11320
144282.jpg,long_sleeve_top,0,41,465,624,user,11322
144421.jpg,vest_dress,32,83,157,337,user,11332
144531.jpg,skirt,1,82,390,539,user,11344
144644.jpg,skirt,84,451,553,920,shop,11352
144644.jpg,short_sleeve_top,38,15,639,594,shop,11352
144688.jpg,long_sleeve_top,315,0,571,463,shop,11354
144688.jpg,trousers,302,374,560,931,shop,11354
144698.jpg,long_sleeve_top,67,2,380,262,shop,11355
144698.jpg,trousers,140,132,349,611,shop,11355
144708.jpg,long_sleeve_top,304,16,516,262,shop,11355
144708.jpg,trousers,353,167,494,495,shop,11355
144713.jpg,long_sleeve_outwear,218,260,412,520,shop,11355
144713.jpg,trousers,195,401,380,711,shop,11355
144716.jpg,short_sleeve_top,126,78,327,383,shop,11355
144716.jpg,trousers,143,276,303,649,shop,11355
144794.jpg,skirt,19,113,439,601,shop,11359
144794.jpg,long_sleeve_top,153,0,466,281,shop,11359
144972.jpg,trousers,243,745,531,959,shop,11372
144972.jpg,long_sleeve_outwear,115,272,567,867,shop,11372
144991.jpg,trousers,177,399,387,641,shop,11374
144991.jpg,long_sleeve_top,205,164,502,496,shop,11374
145087.jpg,shorts,263,325,404,402,shop,11381
145087.jpg,short_sleeve_top,224,137,398,371,shop,11381
145153.jpg,vest_dress,61,26,396,560,user,11385
145205.jpg,trousers,282,796,706,959,shop,11388
145205.jpg,short_sleeve_top,207,273,666,857,shop,11388
145244.jpg,short_sleeve_dress,145,229,443,635,shop,11389
145264.jpg,skirt,117,171,342,607,user,11391
145264.jpg,short_sleeve_top,136,15,360,207,user,11391
145311.jpg,long_sleeve_top,0,27,408,350,user,11394
145455.jpg,short_sleeve_top,173,3,533,203,shop,11403
145455.jpg,shorts,200,160,556,426,shop,11403
145587.jpg,vest_dress,386,224,571,545,shop,11412
145597.jpg,trousers,154,256,323,561,shop,11413
145597.jpg,short_sleeve_top,135,97,315,295,shop,11413
145661.jpg,shorts,296,541,444,656,shop,11419
145661.jpg,short_sleeve_top,295,344,484,559,shop,11419
145711.jpg,long_sleeve_dress,0,56,262,430,user,11422
145769.jpg,vest_dress,0,0,467,624,user,11424
145769.jpg,long_sleeve_outwear,3,3,466,624,user,11424
145808.jpg,trousers,54,591,285,830,user,11427
145808.jpg,long_sleeve_top,6,157,466,830,user,11427
145873.jpg,long_sleeve_dress,117,138,433,584,shop,11433
145874.jpg,long_sleeve_dress,226,256,445,665,shop,11433
145895.jpg,vest_dress,275,290,607,821,shop,11435
145912.jpg,sling,225,186,400,434,shop,11437
145912.jpg,short_sleeve_dress,202,163,420,611,shop,11437
145951.jpg,long_sleeve_outwear,173,0,469,187,shop,11441
145951.jpg,trousers,172,8,435,502,shop,11441
145977.jpg,sling,56,129,432,701,shop,11443
145977.jpg,short_sleeve_top,35,123,432,450,shop,11443
145977.jpg,trousers,117,485,375,701,shop,11443
146056.jpg,skirt,266,210,465,456,shop,11447
146056.jpg,long_sleeve_top,288,0,494,343,shop,11447
146056.jpg,trousers,266,208,471,528,shop,11447
146074.jpg,vest_dress,291,215,594,864,shop,11450
146144.jpg,short_sleeve_top,76,0,501,122,shop,11455
146144.jpg,shorts,142,45,448,474,shop,11455
146249.jpg,shorts,143,104,470,509,shop,11461
146249.jpg,short_sleeve_top,138,0,510,186,shop,11461
146342.jpg,shorts,201,527,499,745,shop,11467
146342.jpg,long_sleeve_outwear,125,73,540,737,shop,11467
146399.jpg,long_sleeve_top,0,4,435,454,user,11474
146399.jpg,skirt,43,298,430,623,user,11474
146433.jpg,skirt,69,298,351,543,shop,11474
146433.jpg,long_sleeve_top,84,31,365,422,shop,11474
146438.jpg,skirt,72,308,382,539,shop,11474
146438.jpg,long_sleeve_top,111,34,355,378,shop,11474
146462.jpg,vest_dress,254,133,555,550,shop,11475
146520.jpg,short_sleeve_outwear,56,1,451,468,user,11481
146604.jpg,sling_dress,161,206,288,527,user,11492
146604.jpg,vest,83,305,126,377,user,11492
146604.jpg,short_sleeve_top,149,205,325,378,user,11492
146604.jpg,trousers,94,357,170,398,user,11492
146616.jpg,sling_dress,272,298,459,803,shop,11492
146616.jpg,short_sleeve_top,244,287,451,534,shop,11492
146622.jpg,sling_dress,263,217,453,755,shop,11492
146622.jpg,short_sleeve_top,221,202,450,436,shop,11492
146624.jpg,shorts,290,750,540,924,shop,11493
146624.jpg,long_sleeve_outwear,212,332,615,1209,shop,11493
146631.jpg,shorts,201,350,359,479,shop,11493
146631.jpg,long_sleeve_outwear,37,145,403,632,shop,11493
146734.jpg,vest_dress,325,272,691,937,shop,11503
146753.jpg,vest_dress,210,176,541,770,shop,11505
146819.jpg,skirt,0,248,467,592,user,11511
146819.jpg,short_sleeve_top,84,75,467,261,user,11511
146855.jpg,short_sleeve_top,1,1,466,573,user,11515
146855.jpg,sling_dress,1,1,446,824,user,11515
146877.jpg,sling_dress,88,145,467,623,user,11515
146877.jpg,short_sleeve_top,126,120,467,623,user,11515
146924.jpg,short_sleeve_outwear,173,204,408,560,shop,11519
146924.jpg,trousers,231,372,407,752,shop,11519
146944.jpg,long_sleeve_dress,282,94,408,366,shop,11520
146946.jpg,sling_dress,0,0,467,587,user,11521
146966.jpg,long_sleeve_top,60,0,560,157,shop,11523
146966.jpg,trousers,167,8,607,689,shop,11523
146991.jpg,sling,70,93,490,467,user,11526
146992.jpg,sling,129,27,720,437,user,11526
146997.jpg,sling,2,110,457,485,user,11526
146998.jpg,sling,0,1,393,263,user,11526
147112.jpg,short_sleeve_top,0,22,467,406,user,11535
147112.jpg,skirt,41,338,318,624,user,11535
147113.jpg,short_sleeve_top,175,10,376,195,user,11535
147113.jpg,skirt,146,173,329,462,user,11535
147147.jpg,short_sleeve_dress,116,226,404,561,user,11537
147258.jpg,long_sleeve_top,0,85,467,426,user,11548
147359.jpg,skirt,322,294,536,512,shop,11556
147359.jpg,vest,271,162,457,325,shop,11556
147412.jpg,short_sleeve_top,129,254,325,467,shop,11564
147412.jpg,shorts,155,418,346,590,shop,11564
147449.jpg,long_sleeve_outwear,280,267,433,691,shop,11567
147521.jpg,vest_dress,221,192,414,644,shop,11575
147521.jpg,long_sleeve_outwear,214,175,506,824,shop,11575
147522.jpg,vest_dress,159,133,298,463,shop,11575
147522.jpg,long_sleeve_outwear,144,124,352,596,shop,11575
147546.jpg,skirt,149,261,537,628,shop,11577
147546.jpg,long_sleeve_top,175,1,521,347,shop,11577
147546.jpg,trousers,229,329,453,637,shop,11577
147547.jpg,skirt,301,335,526,525,shop,11577
147547.jpg,long_sleeve_top,242,78,527,456,shop,11577
147547.jpg,trousers,312,344,594,525,shop,11577
147609.jpg,vest,30,117,460,625,user,11582
147609.jpg,sling_dress,26,157,467,820,user,11582
147621.jpg,long_sleeve_top,153,175,313,363,shop,11582
147621.jpg,sling_dress,181,188,309,424,shop,11582
147650.jpg,sling,231,0,439,190,shop,11584
147650.jpg,trousers,236,268,495,993,shop,11584
147739.jpg,vest_dress,106,106,229,323,user,11594
147773.jpg,short_sleeve_dress,97,0,388,554,shop,11595
147798.jpg,shorts,85,404,322,571,user,11597
147798.jpg,vest,114,157,401,526,user,11597
147845.jpg,skirt,360,513,579,1154,shop,11599
147845.jpg,short_sleeve_top,279,298,639,554,shop,11599
147950.jpg,shorts,54,387,396,686,shop,11607
147950.jpg,short_sleeve_top,2,18,467,473,shop,11607
148005.jpg,short_sleeve_top,0,36,293,387,user,11611
148056.jpg,trousers,31,0,390,235,user,11615
148105.jpg,sling,4,68,465,801,user,11619
148145.jpg,short_sleeve_dress,273,191,470,514,shop,11621
148179.jpg,sling_dress,73,4,467,623,user,11625
148181.jpg,sling_dress,4,4,384,619,user,11625
148359.jpg,trousers,226,728,523,1199,shop,11637
148359.jpg,long_sleeve_outwear,258,362,585,1041,shop,11637
148366.jpg,trousers,250,344,445,532,shop,11637
148366.jpg,long_sleeve_outwear,270,178,514,526,shop,11637
148372.jpg,trousers,271,351,442,532,shop,11637
148372.jpg,long_sleeve_outwear,316,170,510,484,shop,11637
148478.jpg,vest,205,1,465,329,shop,11647
148478.jpg,shorts,174,303,518,564,shop,11647
148484.jpg,vest,287,116,421,271,shop,11647
148484.jpg,shorts,286,257,416,379,shop,11647
148486.jpg,shorts,63,334,392,623,user,11648
148486.jpg,vest,159,113,467,523,user,11648
148511.jpg,short_sleeve_top,0,0,466,591,user,11649
148536.jpg,skirt,104,430,368,623,user,11650
148536.jpg,short_sleeve_top,85,161,445,482,user,11650
148614.jpg,short_sleeve_top,268,314,483,493,shop,11658
148614.jpg,sling_dress,311,318,445,742,shop,11658
148666.jpg,short_sleeve_dress,0,324,466,591,user,11663
148698.jpg,short_sleeve_dress,90,20,494,566,shop,11665
148717.jpg,short_sleeve_dress,179,23,358,398,user,11666
148724.jpg,short_sleeve_dress,15,101,454,701,shop,11666
148735.jpg,short_sleeve_top,254,316,446,458,shop,11668
148735.jpg,shorts,278,440,463,604,shop,11668
148787.jpg,short_sleeve_top,204,18,392,216,user,11671
148787.jpg,skirt,224,183,354,373,user,11671
148864.jpg,long_sleeve_outwear,287,0,585,338,shop,11677
148864.jpg,trousers,338,177,495,552,shop,11677
148908.jpg,trousers,326,318,466,499,shop,11679
148908.jpg,short_sleeve_top,308,134,482,450,shop,11679
148914.jpg,trousers,117,729,549,1123,shop,11679
148914.jpg,short_sleeve_top,199,374,604,1034,shop,11679
148932.jpg,long_sleeve_outwear,160,115,359,417,user,11682
148932.jpg,skirt,181,230,342,412,user,11682
148949.jpg,skirt,31,217,237,393,user,11682
148949.jpg,short_sleeve_top,11,22,244,255,user,11682
148975.jpg,skirt,46,2,397,501,shop,11685
149001.jpg,skirt,116,323,355,562,user,11689
149001.jpg,vest,119,138,316,362,user,11689
149040.jpg,short_sleeve_dress,238,203,362,435,shop,11691
149054.jpg,shorts,226,414,466,662,shop,11693
149054.jpg,vest,72,219,378,544,shop,11693
149157.jpg,skirt,172,266,251,360,user,11700
149157.jpg,short_sleeve_top,153,169,265,280,user,11700
149157.jpg,skirt,170,256,254,363,user,11700
149238.jpg,vest,351,2,542,272,shop,11706
149238.jpg,skirt,88,222,482,736,shop,11706
149242.jpg,vest,310,91,461,316,shop,11706
149242.jpg,skirt,120,288,432,784,shop,11706
149332.jpg,vest_dress,214,17,548,638,shop,11713
149332.jpg,sling,239,34,539,337,shop,11713
149411.jpg,vest_dress,274,196,544,613,shop,11716
149455.jpg,skirt,307,429,446,606,shop,11720
149455.jpg,short_sleeve_top,266,306,427,454,shop,11720
149488.jpg,vest,359,197,525,376,shop,11722
149488.jpg,shorts,404,347,544,476,shop,11722
149578.jpg,trousers,212,134,475,749,shop,11727
149834.jpg,vest_dress,214,4,448,422,shop,11748
149910.jpg,trousers,136,523,510,768,shop,11756
149910.jpg,long_sleeve_top,68,100,626,667,shop,11756
149984.jpg,short_sleeve_top,0,56,467,622,shop,11761
150018.jpg,long_sleeve_dress,175,310,490,925,shop,11762
150038.jpg,trousers,233,178,381,509,shop,11764
150038.jpg,short_sleeve_top,195,4,406,236,shop,11764
150039.jpg,skirt,85,138,229,382,user,11766
150039.jpg,long_sleeve_top,90,3,250,235,user,11766
150148.jpg,long_sleeve_dress,18,28,250,387,user,11773
150208.jpg,shorts,142,84,592,609,shop,11779
150208.jpg,short_sleeve_top,156,1,633,141,shop,11779
150276.jpg,short_sleeve_dress,338,363,562,840,shop,11783
150284.jpg,skirt,289,304,450,463,shop,11784
150284.jpg,long_sleeve_top,292,154,434,348,shop,11784
150295.jpg,trousers,326,715,445,938,shop,11785
150295.jpg,short_sleeve_dress,279,523,450,781,shop,11785
150305.jpg,long_sleeve_dress,128,214,450,720,shop,11787
150316.jpg,vest,21,203,384,569,user,11789
150316.jpg,sling_dress,0,204,336,623,user,11789
150379.jpg,long_sleeve_dress,175,209,467,745,shop,11796
150382.jpg,long_sleeve_dress,96,171,389,699,shop,11796
150386.jpg,long_sleeve_dress,279,267,736,1108,shop,11796
150407.jpg,short_sleeve_top,183,315,510,563,shop,11798
150407.jpg,trousers,216,521,439,906,shop,11798
150430.jpg,long_sleeve_dress,53,120,421,694,shop,11800
150501.jpg,trousers,140,47,363,590,shop,11804
150501.jpg,short_sleeve_top,157,0,328,72,shop,11804
150639.jpg,vest_dress,95,190,399,682,shop,11816
150661.jpg,trousers,151,443,356,701,shop,11817
150661.jpg,short_sleeve_dress,99,157,360,606,shop,11817
150744.jpg,skirt,256,619,544,927,shop,11824
150744.jpg,vest,249,308,519,643,shop,11824
150746.jpg,skirt,201,635,506,934,shop,11824
150746.jpg,vest,229,340,538,681,shop,11824
150761.jpg,trousers,193,338,443,796,shop,11825
150761.jpg,long_sleeve_outwear,189,161,451,777,shop,11825
150774.jpg,short_sleeve_dress,26,22,467,623,user,11826
150858.jpg,skirt,56,19,380,260,shop,11834
150858.jpg,long_sleeve_top,45,0,312,135,shop,11834
150921.jpg,trousers,271,362,403,653,shop,11842
150921.jpg,long_sleeve_top,259,198,433,418,shop,11842
150948.jpg,trousers,196,400,311,582,user,11843
150948.jpg,long_sleeve_top,199,286,308,427,user,11843
151046.jpg,short_sleeve_dress,186,220,280,417,user,11846
151053.jpg,short_sleeve_dress,3,2,350,467,user,11846
151096.jpg,trousers,168,278,244,468,shop,11848
151096.jpg,long_sleeve_outwear,129,165,280,309,shop,11848
151358.jpg,vest_dress,144,146,322,591,user,11873
151406.jpg,short_sleeve_dress,77,177,406,701,shop,11877
151468.jpg,vest_dress,83,153,329,491,user,11881
151468.jpg,short_sleeve_outwear,140,139,316,392,user,11881
151471.jpg,vest_dress,71,158,467,695,shop,11881
151471.jpg,short_sleeve_outwear,53,148,446,537,shop,11881
151472.jpg,vest_dress,128,114,388,437,shop,11881
151472.jpg,short_sleeve_outwear,170,111,384,377,shop,11881
151474.jpg,vest_dress,133,95,354,361,shop,11881
151474.jpg,short_sleeve_outwear,144,78,357,307,shop,11881
151476.jpg,vest_dress,71,214,639,959,shop,11881
151476.jpg,short_sleeve_outwear,70,184,625,747,shop,11881
151478.jpg,vest_dress,124,98,337,352,shop,11881
151478.jpg,short_sleeve_outwear,159,90,339,312,shop,11881
151479.jpg,vest_dress,144,134,402,436,shop,11881
151479.jpg,short_sleeve_outwear,183,124,397,384,shop,11881
151482.jpg,skirt,111,280,414,577,user,11882
151482.jpg,vest,160,0,467,412,user,11882
151556.jpg,short_sleeve_dress,285,620,653,1162,shop,11888
151660.jpg,skirt,268,268,424,613,shop,11897
151660.jpg,short_sleeve_top,298,156,426,280,shop,11897
151783.jpg,skirt,42,328,469,930,shop,11907
151783.jpg,long_sleeve_outwear,0,2,628,958,shop,11907
151848.jpg,short_sleeve_dress,217,340,406,696,shop,11911
151919.jpg,vest_dress,219,78,479,361,shop,11918
151919.jpg,shorts,201,210,421,416,shop,11918
151985.jpg,vest_dress,42,240,391,775,shop,11925
151999.jpg,vest_dress,124,32,331,599,shop,11925
152038.jpg,vest_dress,51,88,564,742,shop,11930
152177.jpg,trousers,192,400,410,850,shop,11938
152177.jpg,long_sleeve_top,220,176,396,423,shop,11938
152238.jpg,long_sleeve_outwear,187,314,395,559,shop,11942
152238.jpg,trousers,247,454,362,749,shop,11942
152262.jpg,sling_dress,128,0,337,485,user,11944
152262.jpg,short_sleeve_top,96,0,383,246,user,11944
152284.jpg,trousers,187,479,440,646,shop,11946
152284.jpg,short_sleeve_top,228,263,518,558,shop,11946
152299.jpg,shorts,323,352,526,685,shop,11947
152299.jpg,short_sleeve_top,289,148,541,372,shop,11947
152363.jpg,short_sleeve_top,131,306,607,777,shop,11950
152363.jpg,shorts,92,654,385,889,shop,11950
152363.jpg,short_sleeve_top,562,329,639,499,shop,11950
152509.jpg,vest_dress,185,609,479,1079,shop,11958
152561.jpg,skirt,346,519,629,789,shop,11962
152561.jpg,vest,323,341,542,573,shop,11962
152593.jpg,short_sleeve_dress,210,159,597,746,shop,11963
152678.jpg,sling_dress,36,0,445,831,user,11971
152688.jpg,sling_dress,6,2,428,623,user,11971
152688.jpg,short_sleeve_top,0,4,440,479,user,11971
152697.jpg,vest,273,4,503,295,shop,11971
152697.jpg,sling_dress,205,15,502,493,shop,11971
152803.jpg,skirt,222,508,568,1225,shop,11977
152803.jpg,short_sleeve_top,278,210,525,561,shop,11977
152844.jpg,sling_dress,32,236,510,885,shop,11980
152844.jpg,vest_dress,5,196,549,829,shop,11980
152851.jpg,vest,306,255,386,379,shop,11981
152851.jpg,shorts,301,350,393,422,shop,11981
152953.jpg,vest_dress,164,187,287,360,user,11993
152967.jpg,vest_dress,348,193,627,551,shop,11993
152985.jpg,shorts,20,95,422,552,shop,11995
153033.jpg,long_sleeve_dress,223,156,461,568,shop,11998
153059.jpg,long_sleeve_top,0,147,466,623,user,11999
153080.jpg,short_sleeve_dress,30,10,410,615,shop,12000
153129.jpg,short_sleeve_top,58,69,135,148,user,12002
153129.jpg,skirt,73,130,152,272,user,12002
153222.jpg,skirt,1,77,466,749,user,12008
153250.jpg,short_sleeve_outwear,105,0,562,354,shop,12009
153250.jpg,trousers,164,142,503,777,shop,12009
153291.jpg,skirt,148,368,394,656,shop,12014
153291.jpg,long_sleeve_top,228,266,443,429,shop,12014
153300.jpg,skirt,131,345,386,649,shop,12014
153300.jpg,vest,297,250,444,386,shop,12014
153358.jpg,long_sleeve_outwear,197,109,743,831,shop,12019
153374.jpg,long_sleeve_top,292,205,606,581,shop,12020
153421.jpg,long_sleeve_dress,0,0,467,623,user,12025
153492.jpg,short_sleeve_dress,390,202,589,515,shop,12031
153519.jpg,vest,332,232,561,635,shop,12033
153519.jpg,shorts,326,486,567,670,shop,12033
153553.jpg,long_sleeve_outwear,116,231,489,697,shop,12037
153553.jpg,shorts,208,536,508,783,shop,12037
153559.jpg,trousers,327,379,639,719,shop,12037
153559.jpg,long_sleeve_top,230,197,510,527,shop,12037
153568.jpg,trousers,152,425,444,648,shop,12037
153568.jpg,long_sleeve_outwear,2,97,431,596,shop,12037
153591.jpg,short_sleeve_top,152,2,479,464,shop,12042
153591.jpg,sling_dress,152,3,448,486,shop,12042
153605.jpg,short_sleeve_top,218,216,497,462,shop,12042
153605.jpg,sling_dress,104,214,488,600,shop,12042
153639.jpg,shorts,265,271,372,383,shop,12044
153639.jpg,long_sleeve_top,231,172,344,307,shop,12044
153653.jpg,long_sleeve_top,109,5,467,467,user,12045
153729.jpg,short_sleeve_dress,69,46,367,350,user,12048
153740.jpg,long_sleeve_dress,110,158,408,467,user,12049
153761.jpg,long_sleeve_dress,27,34,606,860,shop,12049
153795.jpg,skirt,299,621,617,1000,shop,12052
153795.jpg,long_sleeve_top,123,386,635,901,shop,12052
154070.jpg,skirt,271,469,552,759,shop,12079
154070.jpg,short_sleeve_top,245,213,583,476,shop,12079
154088.jpg,trousers,255,372,451,841,shop,12080
154088.jpg,short_sleeve_top,171,43,553,544,shop,12080
154096.jpg,short_sleeve_outwear,218,157,480,551,shop,12082
154096.jpg,trousers,249,466,464,807,shop,12082
154098.jpg,short_sleeve_outwear,332,123,456,274,shop,12082
154098.jpg,trousers,339,236,488,512,shop,12082
154136.jpg,trousers,125,214,324,619,shop,12085
154136.jpg,long_sleeve_top,72,0,378,262,shop,12085
154314.jpg,trousers,242,478,516,844,shop,12098
154314.jpg,short_sleeve_top,163,119,479,565,shop,12098
154375.jpg,skirt,198,28,467,330,user,12102
154375.jpg,short_sleeve_top,1,51,293,350,user,12102
154450.jpg,skirt,60,402,305,673,shop,12106
154450.jpg,vest,133,177,370,458,shop,12106
154483.jpg,trousers,182,498,515,800,shop,12108
154483.jpg,short_sleeve_top,147,38,559,657,shop,12108
154532.jpg,long_sleeve_outwear,135,119,375,428,user,12111
154545.jpg,trousers,233,488,380,598,shop,12111
154545.jpg,long_sleeve_top,149,75,408,559,shop,12111
154549.jpg,skirt,235,189,435,327,shop,12111
154549.jpg,long_sleeve_outwear,240,15,449,248,shop,12111
154591.jpg,short_sleeve_top,0,141,370,617,user,12114
154643.jpg,skirt,137,386,320,601,user,12116
154643.jpg,short_sleeve_top,110,239,377,480,user,12116
154711.jpg,long_sleeve_top,268,187,456,410,shop,12123
154711.jpg,trousers,304,320,452,676,shop,12123
154833.jpg,trousers,230,547,544,744,shop,12133
154833.jpg,long_sleeve_top,292,378,523,597,shop,12133
154916.jpg,short_sleeve_top,28,253,319,553,user,12141
154993.jpg,vest_dress,145,401,501,973,shop,12145
155000.jpg,skirt,265,620,406,886,shop,12146
155000.jpg,vest,234,398,411,676,shop,12146
155006.jpg,vest_dress,51,1,441,623,user,12147
155072.jpg,shorts,50,488,320,672,shop,12151
155072.jpg,short_sleeve_top,76,192,361,552,shop,12151
155173.jpg,short_sleeve_top,262,282,589,619,shop,12161
155173.jpg,shorts,315,570,571,922,shop,12161
155174.jpg,long_sleeve_top,96,0,353,169,shop,12161
155174.jpg,shorts,124,94,328,373,shop,12161
155242.jpg,short_sleeve_top,222,122,638,524,shop,12169
155242.jpg,sling_dress,236,119,738,595,shop,12169
155262.jpg,shorts,337,333,529,497,shop,12171
155262.jpg,short_sleeve_top,353,190,571,358,shop,12171
155323.jpg,short_sleeve_dress,137,219,518,750,shop,12174
155355.jpg,trousers,265,506,449,1013,shop,12175
155355.jpg,long_sleeve_top,225,286,447,567,shop,12175
155376.jpg,vest_dress,1,30,467,601,shop,12178
155525.jpg,short_sleeve_dress,94,18,399,466,user,12189
155755.jpg,shorts,134,417,312,560,shop,12206
155755.jpg,short_sleeve_top,111,225,348,432,shop,12206
155808.jpg,long_sleeve_dress,265,126,524,404,shop,12213
155813.jpg,long_sleeve_dress,201,123,470,497,shop,12213
155911.jpg,skirt,123,214,308,418,user,12221
155911.jpg,vest,118,2,294,275,user,12221
155923.jpg,skirt,4,266,628,911,shop,12221
155923.jpg,vest,44,0,629,543,shop,12221
155939.jpg,trousers,289,343,437,678,shop,12222
155939.jpg,short_sleeve_top,267,146,488,370,shop,12222
155946.jpg,vest_dress,0,70,467,550,user,12223
155982.jpg,long_sleeve_top,0,40,466,623,user,12227
155999.jpg,long_sleeve_dress,267,315,471,692,shop,12228
156000.jpg,long_sleeve_dress,272,114,411,328,shop,12228
156045.jpg,skirt,368,177,458,282,shop,12231
156045.jpg,long_sleeve_outwear,334,48,488,283,shop,12231
156045.jpg,trousers,350,187,452,444,shop,12231
156046.jpg,long_sleeve_outwear,0,0,467,426,user,12232
156046.jpg,vest_dress,102,1,448,395,user,12232
156136.jpg,long_sleeve_top,117,0,351,122,shop,12240
156136.jpg,trousers,40,57,325,589,shop,12240
156157.jpg,vest_dress,206,201,662,825,shop,12242
156177.jpg,vest,327,0,625,287,shop,12244
156177.jpg,skirt,258,256,627,665,shop,12244
156186.jpg,shorts,397,221,532,354,shop,12245
156186.jpg,short_sleeve_top,304,87,495,278,shop,12245
156188.jpg,shorts,331,314,475,436,shop,12245
156188.jpg,short_sleeve_top,311,138,521,369,shop,12245
156223.jpg,vest,118,82,188,181,user,12247
156223.jpg,vest_dress,104,82,197,243,user,12247
156315.jpg,skirt,166,373,336,610,user,12253
156315.jpg,long_sleeve_top,150,209,329,437,user,12253
156334.jpg,vest_dress,190,198,446,605,shop,12253
156334.jpg,long_sleeve_outwear,178,83,480,485,shop,12253
156352.jpg,trousers,186,39,486,846,shop,12256
156352.jpg,long_sleeve_outwear,152,2,498,350,shop,12256
156416.jpg,skirt,381,367,570,613,shop,12260
156416.jpg,vest,405,153,579,385,shop,12260
156443.jpg,short_sleeve_dress,79,172,315,698,user,12262
156587.jpg,vest,361,3,630,162,shop,12273
156587.jpg,trousers,210,63,595,814,shop,12273
156616.jpg,trousers,263,278,408,682,shop,12276
156616.jpg,skirt,264,278,409,426,shop,12276
156616.jpg,long_sleeve_outwear,187,85,427,385,shop,12276
156751.jpg,vest_dress,330,179,480,508,shop,12286
156815.jpg,short_sleeve_dress,87,4,357,392,user,12289
156838.jpg,short_sleeve_dress,155,209,334,620,user,12290
156901.jpg,long_sleeve_outwear,223,1,590,271,shop,12293
156901.jpg,trousers,266,18,519,520,shop,12293
156908.jpg,trousers,111,489,410,699,shop,12294
156908.jpg,short_sleeve_top,113,31,555,558,shop,12294
156935.jpg,short_sleeve_outwear,146,109,467,539,user,12297
156935.jpg,skirt,140,355,353,545,user,12297
156957.jpg,sling_dress,261,449,514,813,shop,12300
156957.jpg,sling_dress,280,13,473,388,shop,12300
156991.jpg,vest_dress,175,57,476,432,shop,12302
156992.jpg,vest_dress,130,113,401,484,shop,12302
157029.jpg,vest_dress,146,167,419,701,shop,12306
157029.jpg,sling,149,177,405,521,shop,12306
157031.jpg,vest_dress,184,159,639,958,shop,12306
157031.jpg,sling,190,189,484,518,shop,12306
157039.jpg,short_sleeve_dress,0,1,405,606,user,12307
157178.jpg,shorts,281,377,559,579,shop,12317
157178.jpg,short_sleeve_top,186,16,550,530,shop,12317
157193.jpg,short_sleeve_top,5,1,464,426,user,12319
157193.jpg,sling_dress,4,5,467,621,user,12319
157368.jpg,short_sleeve_top,17,20,698,814,shop,12330
157368.jpg,shorts,0,574,474,1025,shop,12330
157406.jpg,long_sleeve_dress,587,111,727,270,shop,12334
157406.jpg,long_sleeve_dress,143,127,524,734,shop,12334
157424.jpg,long_sleeve_outwear,75,1,445,623,user,12338
157468.jpg,short_sleeve_dress,147,394,612,1049,shop,12340
157476.jpg,short_sleeve_dress,77,72,379,643,shop,12340
157491.jpg,shorts,90,309,364,567,shop,12342
157491.jpg,vest,128,3,346,350,shop,12342
157577.jpg,sling,144,0,287,95,shop,12348
157577.jpg,shorts,175,52,336,204,shop,12348
157580.jpg,sling,121,2,478,205,shop,12348
157580.jpg,shorts,124,105,585,479,shop,12348
157596.jpg,trousers,207,196,346,436,shop,12350
157596.jpg,long_sleeve_top,257,57,366,234,shop,12350
157644.jpg,trousers,181,321,480,558,shop,12355
157644.jpg,short_sleeve_outwear,261,31,573,381,shop,12355
157686.jpg,trousers,0,367,467,701,shop,12358
157686.jpg,vest,138,192,337,455,shop,12358
157690.jpg,vest,304,288,570,624,shop,12358
157690.jpg,trousers,356,501,682,879,shop,12358
157697.jpg,vest_dress,57,445,534,1199,shop,12359
157697.jpg,long_sleeve_outwear,197,433,672,1199,shop,12359
157709.jpg,vest_dress,209,400,547,1199,shop,12359
157709.jpg,long_sleeve_outwear,205,399,738,1199,shop,12359
157714.jpg,vest_dress,286,149,510,532,shop,12359
157714.jpg,long_sleeve_outwear,335,161,530,532,shop,12359
157740.jpg,short_sleeve_top,256,200,401,343,shop,12361
157740.jpg,shorts,249,324,401,456,shop,12361
157749.jpg,shorts,152,511,377,803,shop,12362
157749.jpg,short_sleeve_outwear,132,240,515,890,shop,12362
157750.jpg,shorts,199,366,409,569,shop,12362
157750.jpg,short_sleeve_outwear,174,167,494,654,shop,12362
157751.jpg,shorts,184,571,463,848,shop,12362
157751.jpg,short_sleeve_outwear,108,263,497,926,shop,12362
157752.jpg,shorts,204,526,464,714,shop,12362
157752.jpg,short_sleeve_outwear,114,242,615,770,shop,12362
157753.jpg,shorts,140,519,439,821,shop,12362
157753.jpg,short_sleeve_outwear,135,225,538,939,shop,12362
157755.jpg,short_sleeve_outwear,171,157,484,649,shop,12362
157755.jpg,shorts,208,375,412,546,shop,12362
157756.jpg,shorts,181,553,418,809,shop,12362
157756.jpg,short_sleeve_outwear,64,199,505,958,shop,12362
157758.jpg,shorts,232,400,411,563,shop,12362
157758.jpg,short_sleeve_outwear,210,186,474,684,shop,12362
157759.jpg,shorts,225,390,430,550,shop,12362
